2025-08-16 18:39:19,408 - TrainingEngine - INFO - Epoch 1 [390/1676] Loss: 290.6139, Focal: 290.5285, Offset: 0.0298, HardNeg: 0.0985, Angle: 0.0123, LR: 0.000300 | ETA: 5.1min | Speed: 542 samples/s
2025-08-16 18:39:21,656 - TrainingEngine - INFO - Epoch 1 [400/1676] Loss: 283.3821, Focal: 283.2984, Offset: 0.0294, HardNeg: 0.0964, Angle: 0.0120, LR: 0.000300 | ETA: 5.0min | Speed: 543 samples/s
2025-08-16 18:39:23,909 - TrainingEngine - INFO - Epoch 1 [410/1676] Loss: 276.5013, Focal: 276.4192, Offset: 0.0290, HardNeg: 0.0943, Angle: 0.0117, LR: 0.000300 | ETA: 5.0min | Speed: 544 samples/s
2025-08-16 18:39:26,147 - TrainingEngine - INFO - Epoch 1 [420/1676] Loss: 269.9460, Focal: 269.8654, Offset: 0.0286, HardNeg: 0.0923, Angle: 0.0114, LR: 0.000300 | ETA: 4.9min | Speed: 544 samples/s
2025-08-16 18:39:28,389 - TrainingEngine - INFO - Epoch 1 [430/1676] Loss: 263.6969, Focal: 263.6177, Offset: 0.0283, HardNeg: 0.0904, Angle: 0.0112, LR: 0.000300 | ETA: 4.9min | Speed: 545 samples/s
2025-08-16 18:39:30,603 - TrainingEngine - INFO - Epoch 1 [440/1676] Loss: 257.7302, Focal: 257.6524, Offset: 0.0280, HardNeg: 0.0886, Angle: 0.0109, LR: 0.000300 | ETA: 4.8min | Speed: 546 samples/s
2025-08-16 18:39:32,830 - TrainingEngine - INFO - Epoch 1 [450/1676] Loss: 252.0283, Focal: 251.9519, Offset: 0.0276, HardNeg: 0.0869, Angle: 0.0107, LR: 0.000300 | ETA: 4.8min | Speed: 547 samples/s
2025-08-16 18:39:35,052 - TrainingEngine - INFO - Epoch 1 [460/1676] Loss: 246.5762, Focal: 246.5010, Offset: 0.0273, HardNeg: 0.0852, Angle: 0.0104, LR: 0.000300 | ETA: 4.7min | Speed: 547 samples/s
2025-08-16 18:39:37,275 - TrainingEngine - INFO - Epoch 1 [470/1676] Loss: 241.3526, Focal: 241.2786, Offset: 0.0270, HardNeg: 0.0836, Angle: 0.0102, LR: 0.000300 | ETA: 4.7min | Speed: 548 samples/s
2025-08-16 18:39:39,497 - TrainingEngine - INFO - Epoch 1 [480/1676] Loss: 236.3468, Focal: 236.2740, Offset: 0.0268, HardNeg: 0.0821, Angle: 0.0100, LR: 0.000300 | ETA: 4.7min | Speed: 548 samples/s
2025-08-16 18:39:41,725 - TrainingEngine - INFO - Epoch 1 [490/1676] Loss: 231.5458, Focal: 231.4740, Offset: 0.0265, HardNeg: 0.0806, Angle: 0.0098, LR: 0.000300 | ETA: 4.6min | Speed: 549 samples/s
2025-08-16 18:39:43,976 - TrainingEngine - INFO - Epoch 1 [500/1676] Loss: 226.9365, Focal: 226.8658, Offset: 0.0262, HardNeg: 0.0792, Angle: 0.0096, LR: 0.000300 | ETA: 4.6min | Speed: 550 samples/s
2025-08-16 18:39:46,207 - TrainingEngine - INFO - Epoch 1 [510/1676] Loss: 222.5060, Focal: 222.4364, Offset: 0.0259, HardNeg: 0.0778, Angle: 0.0094, LR: 0.000300 | ETA: 4.5min | Speed: 550 samples/s
2025-08-16 18:39:48,434 - TrainingEngine - INFO - Epoch 1 [520/1676] Loss: 218.2462, Focal: 218.1775, Offset: 0.0257, HardNeg: 0.0764, Angle: 0.0092, LR: 0.000300 | ETA: 4.5min | Speed: 551 samples/s
2025-08-16 18:39:50,659 - TrainingEngine - INFO - Epoch 1 [530/1676] Loss: 214.1471, Focal: 214.0795, Offset: 0.0255, HardNeg: 0.0751, Angle: 0.0091, LR: 0.000300 | ETA: 4.4min | Speed: 551 samples/s
2025-08-16 18:39:52,878 - TrainingEngine - INFO - Epoch 1 [540/1676] Loss: 210.1980, Focal: 210.1313, Offset: 0.0252, HardNeg: 0.0739, Angle: 0.0089, LR: 0.000300 | ETA: 4.4min | Speed: 552 samples/s
2025-08-16 18:39:55,114 - TrainingEngine - INFO - Epoch 1 [550/1676] Loss: 206.3923, Focal: 206.3265, Offset: 0.0250, HardNeg: 0.0726, Angle: 0.0087, LR: 0.000300 | ETA: 4.4min | Speed: 552 samples/s
2025-08-16 18:39:57,339 - TrainingEngine - INFO - Epoch 1 [560/1676] Loss: 202.7219, Focal: 202.6570, Offset: 0.0248, HardNeg: 0.0715, Angle: 0.0086, LR: 0.000300 | ETA: 4.3min | Speed: 553 samples/s
2025-08-16 18:39:59,560 - TrainingEngine - INFO - Epoch 1 [570/1676] Loss: 199.1815, Focal: 199.1174, Offset: 0.0246, HardNeg: 0.0703, Angle: 0.0084, LR: 0.000300 | ETA: 4.3min | Speed: 553 samples/s
2025-08-16 18:40:01,789 - TrainingEngine - INFO - Epoch 1 [580/1676] Loss: 195.7616, Focal: 195.6984, Offset: 0.0244, HardNeg: 0.0692, Angle: 0.0083, LR: 0.000300 | ETA: 4.2min | Speed: 554 samples/s
2025-08-16 18:40:04,031 - TrainingEngine - INFO - Epoch 1 [590/1676] Loss: 192.4578, Focal: 192.3954, Offset: 0.0242, HardNeg: 0.0682, Angle: 0.0081, LR: 0.000300 | ETA: 4.2min | Speed: 554 samples/s
2025-08-16 18:40:06,245 - TrainingEngine - INFO - Epoch 1 [600/1676] Loss: 189.2637, Focal: 189.2020, Offset: 0.0240, HardNeg: 0.0671, Angle: 0.0080, LR: 0.000300 | ETA: 4.1min | Speed: 554 samples/s
2025-08-16 18:40:08,467 - TrainingEngine - INFO - Epoch 1 [610/1676] Loss: 186.1745, Focal: 186.1136, Offset: 0.0239, HardNeg: 0.0661, Angle: 0.0079, LR: 0.000300 | ETA: 4.1min | Speed: 555 samples/s
2025-08-16 18:40:10,683 - TrainingEngine - INFO - Epoch 1 [620/1676] Loss: 183.1843, Focal: 183.1241, Offset: 0.0237, HardNeg: 0.0652, Angle: 0.0078, LR: 0.000300 | ETA: 4.1min | Speed: 555 samples/s
2025-08-16 18:40:12,900 - TrainingEngine - INFO - Epoch 1 [630/1676] Loss: 180.2888, Focal: 180.2294, Offset: 0.0235, HardNeg: 0.0642, Angle: 0.0076, LR: 0.000300 | ETA: 4.0min | Speed: 556 samples/s
2025-08-16 18:40:15,110 - TrainingEngine - INFO - Epoch 1 [640/1676] Loss: 177.4835, Focal: 177.4247, Offset: 0.0233, HardNeg: 0.0633, Angle: 0.0075, LR: 0.000300 | ETA: 4.0min | Speed: 556 samples/s
2025-08-16 18:40:17,334 - TrainingEngine - INFO - Epoch 1 [650/1676] Loss: 174.7645, Focal: 174.7064, Offset: 0.0232, HardNeg: 0.0624, Angle: 0.0074, LR: 0.000300 | ETA: 3.9min | Speed: 556 samples/s
2025-08-16 18:40:19,551 - TrainingEngine - INFO - Epoch 1 [660/1676] Loss: 172.1274, Focal: 172.0699, Offset: 0.0230, HardNeg: 0.0615, Angle: 0.0073, LR: 0.000300 | ETA: 3.9min | Speed: 557 samples/s
